mean_rr,std_rr,skew_rr,kurt_rr,label
761.6666666666667,33.093434977295594,0.1334393310542365,1.811500352284976,N
867.5757575757575,251.3884310199829,-1.267437637254017,2.884663083587022,N
731.4345991561182,79.93436749418778,-2.918037296081189,14.41952059909288,N
947.1111111111112,178.93870941860246,0.4823761454620264,2.062416125540478,A
542.3241590214068,223.9750716921,1.1702468019861716,2.9814158061391187,A
1034.074074074074,66.30353777955628,-1.7966719962943427,5.648513998846973,N
959.1954022988506,51.63721943490396,-0.500122219776383,2.2962034498058537,N
630.9420289855072,113.38801546014244,0.4732847539856956,2.6908913412622937,A
920.0520833333334,23.2400829170865,-0.1873146047362336,2.295617063329322,N
846.868686868687,29.94877100663186,0.9720766040323862,4.669303433912394,N
892.0833333333334,35.392148375969875,-2.476607501226838,7.641034688934906,N
1082.5,85.80905805592114,-0.1191042172447152,1.8100503160328176,N
686.9047619047618,226.81180327379,0.0681339037493782,1.674363337616498,A
727.1794871794872,44.27663916565248,-2.315963246302241,12.908784981561013,N
1119.3333333333333,30.73904502239599,-0.3210958158337455,2.343518716000168,N
812.1014492753626,80.24226209373042,0.2687266434958835,8.069970566851012,N
940.4444444444446,19.316723388533998,-0.2368944695054251,1.6856385678306465,N
980.8045977011496,34.04589163881354,-3.54954049618844,17.26440509590953,N
1032.5,8.4339167876469,-0.1678485426410076,2.354247999859949,N
656.5116279069767,121.2679640937283,0.6697997520718859,2.528240960643088,A
939.94708994709,7.594021213972126,0.2531366328885028,2.949983306626436,N
707.6422764227642,57.3121718483288,-0.3375765139074536,5.894109608403947,N
903.111111111111,194.8673496269123,-1.7919223619064193,4.741911150243517,N
960.0,29.711254108328298,-0.4113667561005634,2.516574435763895,N
715.6666666666666,17.371752294393836,-0.2276943121772297,2.3624535290787603,N
851.919191919192,50.75212292937693,-3.779569097980533,19.50755051953651,N
685.4509803921569,130.11995175776872,4.327586872178265,22.33811114304369,N
898.9583333333333,162.07730815707808,-1.0629957576027007,7.9626617724030755,N
850.2941176470587,51.55343472616147,-0.370801293443145,2.5105407002622453,N
683.4126984126983,23.821293387314107,-2.4461232795173005,16.979172840502052,N
837.8431372549019,13.379389889593703,0.5132834684497326,3.2635959697275765,N
979.0,16.423785822420513,0.6385182676586729,2.600294136228323,N
640.5185185185186,21.897128235586205,0.3076509337271328,7.626251555234181,N
902.6041666666669,23.477743228073127,0.3313740333234937,3.484811570141782,N
954.5555555555554,14.919123530341189,-0.2913046755817305,2.7967205207849952,N
999.655172413793,59.26978921726619,-0.3019453431543493,4.869919456916385,N
1008.3040935672516,16.59191196628339,0.2318836762314045,2.077702918564708,N
838.1944444444445,125.67218955837072,-2.902513717121374,12.521442059119911,N
988.2142857142856,256.02963950264603,-1.250978549296248,3.2270026539739387,N
803.5238095238096,202.05600804105663,1.0606057173182333,5.517629622255559,A
906.3888888888888,37.61299847554018,-1.1019761136419188,8.444497843330144,N
985.4802259887005,13.414480635531788,-0.0951880827150875,2.653727242670279,N
756.0109289617488,33.25027724732679,-0.402236189651422,2.053099767836084,N
863.6363636363636,44.26248334531971,0.6043073896632893,2.887005519977652,N
1094.0880503144656,83.60243722043413,0.9272067894140044,3.500500171591012,N
740.3418803418803,12.23685693670501,-0.2590151760113169,1.8655217306837049,N
724.3589743589744,87.95606856725952,0.5610501875690296,3.214416240071649,A
769.8684210526316,94.28313832473296,-1.0683278865645034,6.002641034785106,N
630.7971014492754,70.86826856346177,1.0296667019197194,3.0198025445446133,A
981.1494252873564,195.2683110601088,-1.5497595718288455,3.9808140689580207,N
723.9047619047618,143.58557144271364,3.8329107602807735,20.489891822813977,N
732.0512820512821,29.299663899508317,-0.3592078176311929,6.312940614517087,N
873.1313131313132,67.00389150937629,-0.8390275798271237,3.853521692096367,N
666.3565891472869,23.51330321667641,-0.7569683672525278,2.6904335659083904,N
827.8873239436621,19.33349066327208,0.4073076217644424,7.621005691010652,N
796.8571428571428,117.31369656336187,-2.6227033369660164,9.75935682185281,N
814.7619047619048,151.37315547859365,-2.3188808509388186,7.93888005911213,N
853.3333333333334,68.43119378491276,-2.4883659447273137,12.172395239715303,N
577.8231292517006,52.77578904651413,-0.1644503382722568,2.755706954582955,A
792.2222222222222,118.09443804132478,-1.510931462941601,7.951341022562116,N
772.0720720720722,145.18157079777762,-0.291025537722712,1.9417423675945973,A
952.1111111111112,31.569832451054516,0.8639462272898883,4.100716947366241,N
788.7878787878788,12.654916980497624,-0.3065428561331235,2.18175421892096,N
1125.6,7.525955088890715,0.2751223824527146,2.193167967674035,N
864.4444444444445,26.738119759257224,-0.2163877472380644,2.368401775394375,N
684.4444444444445,48.60850333141239,0.0209849280960935,3.2596490278736887,N
1000.9195402298852,89.40371456246318,0.1807146664642668,2.043770063770003,N
869.4949494949494,85.8121086325258,-0.1971616769357037,3.28020637517455,N
586.3945578231293,99.68166277347706,0.3024067079523098,2.873791871332694,A
974.047619047619,194.1635645426772,0.8319368547448094,3.0873015480091968,A
1063.4567901234566,35.235614716210115,-0.2371870838606493,1.9390642049060929,N
1010.3389830508476,59.93623389741585,-0.1712916161706207,2.8521688800515226,N
348.44086021505376,147.92679307083148,5.622760219856332,37.30962221234429,A
923.4408602150538,90.45676157123565,-0.037685013776386,1.8014347768130574,N
645.5303030303031,168.22144973942358,2.909634781260099,14.460605422027768,N
965.6666666666664,29.80367861958082,2.574878728473757,11.703922658777667,N
741.5789473684209,21.353839405865617,1.2576160002154502,3.657584899324799,N
975.632183908046,18.175463403808703,0.4434113672668662,2.9899645044155005,N
861.6161616161617,31.75157369965867,-0.1863509776371935,1.9114327627601604,N
746.4912280701753,60.41739500309229,-4.536906312577686,25.584133662278035,N
832.4509803921569,8.681315806769767,0.2210520820188124,2.4397992780924564,N
1019.8809523809524,50.93165466300911,-1.4238330220773343,4.920514336669274,N
758.4684684684685,63.43327626170709,-0.7381346700803866,2.3040745523474886,N
979.5454545454548,187.7896293824056,0.6502812928338155,2.775629910466392,A
637.4074074074074,44.04761110316594,-2.5678361268543712,15.80432966635358,N
913.6559139784948,50.27775781570495,-3.2431284932089466,16.15173831131449,N
670.9302325581394,173.82358454294047,0.7428168404840791,3.55391922075661,A
856.8627450980392,126.47286819650314,-2.00403093410891,7.085664102507894,N
974.0,54.16299132830119,-0.8853375500775533,3.825290046238083,N
590.6122448979592,123.52471540106892,0.7395491055488507,2.911333488535609,A
893.978494623656,29.72296645106952,-0.0348256081264464,1.8591159238639208,N
763.015873015873,75.19220353810022,-0.5246734534912906,2.040470030041273,A
986.4367816091954,14.54102492033882,-0.3073085394640211,2.02671888888562,N
1186.6666666666667,46.91382556857261,-0.2558496278665946,2.698684641885829,N
1111.5384615384614,27.93813019872052,-0.2316054256965133,2.590162414701101,N
1079.1358024691358,26.287310816299748,-0.0377950650538335,2.480664399965109,N
904.0104166666669,175.2163144114654,2.0937992093721225,17.465437825442248,N
1021.547619047619,62.75097003523384,-0.4580505441967417,2.7788279938267424,N
742.0512820512821,49.47367071279368,0.6675154743604529,3.2149806162624794,N
867.2727272727273,31.903205304852985,-0.8809252221860394,5.379627583255513,N
771.8918918918919,16.061827624244852,-0.1470035005600317,2.1423436185857363,N
890.5208333333333,38.92754465206981,-0.093018943308614,2.614503174100909,N
640.5925925925928,46.51981597624445,0.4356948408125991,2.539940887809188,N
890.625,22.054816493354814,0.1156347586289538,2.5273641458950937,N
605.0694444444445,167.13543740550176,0.28731286552313,1.1563649182322815,A
497.0175438596491,153.6960928942744,1.015346136489299,2.793607987611704,A
837.5714285714286,116.40913266492647,-2.1598762933025597,9.635119549537867,N
631.9259259259259,14.22029307903927,0.0846517747352034,1.782830386179529,N
1013.5714285714284,155.313120929559,-0.981913378192267,6.082957031132691,N
867.8125,74.50582273572834,1.2551968342467466,3.700757226827013,N
956.32183908046,78.91673106886013,0.3896306297803135,1.8349310995606405,N
748.4848484848485,168.16516434060983,-1.4748780528459733,3.748727037405458,N
883.6458333333334,8.389782766026224,-0.4704565997481328,2.415733959291866,N
937.1111111111112,170.16056324527906,-2.027801829609765,5.775339036104463,N
911.3541666666669,74.23152302369033,-0.6227960559386492,2.9090110437139094,N
822.5,171.23124390393505,0.0995566206805949,4.11708327024219,N
934.3333333333334,147.70127510169527,-2.606996949818163,8.748951241924988,N
647.5,48.05365792948587,-2.5414860900012246,13.38703453567066,N
940.3225806451616,33.912757970959866,-0.2015811766685054,9.699365957762538,N
773.6036036036036,137.5119506209937,-2.0923058879460963,5.766971658689602,N
640.2222222222223,83.14616016760657,-1.2289711645920205,3.544537057992558,N
828.8235294117648,25.98242685336209,-0.5344171722649121,2.3474299388495004,N
778.9814814814815,146.3587243736237,4.341596765936068,25.249682151302554,N
944.590163934426,234.1602551944364,0.5440962231505148,9.723656460821552,N
973.103448275862,172.91268816247407,-2.1289436786518587,8.98363015445634,N
917.7419354838707,53.69091882909701,0.6240632098740216,2.188211012696527,N
660.8527131782946,58.46482642864143,1.1557197749124797,15.114217408731738,N
761.1403508771931,45.77006041383649,0.3247965916730236,2.261800735113288,N
965.7142857142856,39.23734395952067,0.742696202683833,3.4675846949226456,N
824.7474747474748,141.41666664412014,-1.871486535358236,6.274497247101309,N
947.0,210.07115196734864,1.5341473323255952,6.987597286416125,N
720.5982905982904,35.146188754579526,0.7827580490828667,2.5647873079091386,N
871.1111111111111,113.04379731870938,-3.582607265190382,16.792317008116775,N
964.4444444444446,91.97960052957528,-0.3304868998251633,2.7022835956176454,N
1048.0246913580247,37.39742359536825,-0.3093353529407355,2.6242819280842573,N
680.8730158730159,6.426611498212286,0.0451186949129884,2.847293390332273,N
845.9420289855074,68.61611000636042,0.3064593847713934,1.7043286676007692,N
1033.928571428571,21.288896640770407,0.1010379971628361,2.3201384373816314,N
853.3333333333335,51.54188254774612,0.456148901987917,2.9681918200349817,N
839.5098039215687,217.90465677990176,0.8055320424600941,2.81422395012384,A
1059.3589743589744,5.065319555163687,-0.1992401445270264,3.012566888043404,N
849.0909090909092,267.13818506038285,-1.0940564087186873,2.6954725492764964,N
621.063829787234,156.1869922253946,1.0294765999614692,3.0442342577938257,A
753.9473684210526,141.54918815914624,-0.0463989358876787,3.107162689522488,A
800.6666666666666,123.54499212580444,-1.155734673672021,3.97255042944584,N
798.3333333333334,91.97926497415156,1.3339012370878205,4.420635397577728,N
937.8888888888888,137.66164460394089,-2.799426424257509,11.175308988218225,N
768.2407407407406,138.5740567508564,-1.9601772499954264,6.5270859448003264,N
867.8125,57.20703977051735,-0.2298023267353646,2.1979773103780698,N
479.27777777777766,97.82087118558174,0.7239192171563581,2.6193985013869474,A
753.859649122807,17.379935931305987,0.373633757122811,2.75915012922859,N
723.2478632478633,76.36129141075746,-0.994875370607723,3.7869254554725056,N
1137.2,25.951750101550616,-0.3145884969167193,2.93803832662313,N
328.5042735042735,45.93953487931766,5.598827930337704,37.49192033502537,N
783.3333333333331,89.03623408698368,1.2743901253448549,8.430570211841967,N
713.6178861788618,119.96295862307755,0.6591577120443268,3.264277479401751,A
956.7777777777778,28.74515525470829,-1.1417576171004211,4.819956816384227,N
724.4166666666667,57.54412558106075,0.2228903736968462,3.731600082159267,N
758.859649122807,81.74727963994799,1.3997815436913206,3.610556164471346,N
838.5964912280701,65.40307582117072,-0.0742966860435378,1.979217009848932,N
894.9999999999999,63.192198634435634,0.3848385107396349,2.1774015296595794,N
1242.31884057971,20.03462660969868,-0.4825399875574144,1.9060306890537704,N
916.236559139785,57.93174784993988,-4.560499919320126,24.143409967495543,N
690.8333333333334,61.3599730793316,0.2143193604488194,2.186063462996487,N
653.1818181818182,83.07218032632201,-2.322839593862911,11.33195251002532,N
887.4747474747473,21.4778925260481,-0.0457506594236608,2.818568780206617,N
781.4814814814815,105.03216569177263,-3.3045308469857706,13.151749084516632,N
1079.6296296296296,111.1086419478732,2.540041926839524,11.852463802999848,N
767.3333333333334,93.78333077532024,-2.000917498271207,6.76927058758082,N
834.6666666666666,75.00772446994195,0.2905323787876933,3.7544415363743857,A
848.0808080808081,69.75681810457152,-1.6456150445528697,6.3140119248071125,N
1192.121212121212,63.64790660102167,-0.3546061573125205,4.075786751577156,N
920.952380952381,18.643869028604477,0.2989321067049429,2.615907174425236,N
683.5714285714286,181.62609545093687,1.024847204600227,4.180568586863362,A
806.851851851852,36.64093747490339,0.5711366088705024,3.341337449134409,N
845.7843137254903,47.18416722051723,-0.3485310414780007,1.8901402766793824,N
661.4814814814815,74.8844560361488,0.2843413162982098,2.420230793386972,N
838.0000000000002,14.884742374510743,-0.7332840541056087,3.927527819164661,N
916.1458333333331,21.95496297663824,0.2008915781752247,2.471389304905608,N
891.1458333333334,42.619190505047776,0.2602823020381681,2.714798852823244,N
810.5714285714286,18.847520392436525,-0.5442822810130684,2.1362887238807358,N
629.5897435897436,257.5423010262255,1.4992846136639884,3.787432416427879,A
905.7291666666666,74.10219283286351,-2.655383949576656,12.642030542117269,N
1014.5238095238096,57.50234146864296,-1.1239641100311597,5.094066030012791,N
613.9007092198581,108.98482586580828,0.4532157027779058,2.870368441253919,A
852.1875,259.5864892464659,1.2039927153841397,4.891425535767274,N
684.0476190476189,79.01689496619228,1.0259273669660425,2.6404268351088414,A
919.6774193548388,16.87726809310403,-0.7247576491028488,3.276366793845228,N
966.0,32.98035329864895,-1.048204185740048,4.107002241945648,N
724.017094017094,64.47323032540172,2.2380189339897423,7.7963035922845,N
888.5353535353536,26.818562267841088,0.5417726447484361,2.9086117207025404,N
763.3333333333334,67.50351950971763,-1.6502866045091182,8.04205370827343,N
855.0980392156862,73.0396762717416,-0.8009168963797753,2.9301422947138227,N
833.1372549019607,24.759512286666453,-0.2493906968990732,2.191919164744041,N
1087.1794871794873,57.09260963514185,0.2638053004002733,2.8722967336270178,N
764.9549549549549,15.019939132517075,-0.0504179166346766,2.6433408166038963,N
986.6666666666669,157.18793203363768,0.4565434368358795,2.4540767101400744,N
879.6019900497512,39.65657879191259,-0.2449662170558402,3.5324497936832,N
872.4242424242424,20.65057580291008,-0.2039218335150326,2.6027046466373034,N
